APN,totVal_m2,area_m2,LU_Desc,yrBuilt,taxAmt,assdsYr,assdLndVal,assdImpVal,assdTotVal,bestRectL,bestRectW,bestRectA,bestScore,area_sqf,adu_type,lng,lat,address
063202010,55.32971971,687.641293,Single Family Residential,1952,1737.7,2015,10361,27686,38047,15.54065053,9.099122883,141.4062889,0.846,7401.7021137227,attached,-122.14282709,37.47043362,"500 Weeks St, East Palo Alto, CA 94303, USA"
063221360,919.7703596,374.3434396,Single Family Residential,1988,5054.78,2015,172155,172155,344310,8.683603363,5.84544184,50.75949842,0.192,4029.39534951044,none,-122.13733073,37.47062584,"805 Paul Robeson Ct, East Palo Alto, CA 94303, USA"
062123200,498.0887671,555.3146713,Single Family Residential,1950,4423.38,2015,111277,165319,276596,15.2469102,5.361255561,81.74258208,0.192,5977.35159040607,attached,-122.15356173,37.47035272,"1114 Westminster Ave, East Palo Alto, CA 94303, USA"
062123190,501.5746953,666.7282125,Single Family Residential,1947,5422.56,2015,167207,167207,334414,13.44309263,10.70942691,143.9678179,0.692,7176.5958065287505,attached,-122.15375031,37.470105,"1100 Westminster Ave, East Palo Alto, CA 94303, USA"
063161210,511.1290217,529.3457983,Single Family Residential,1954,4333,2015,135282,135282,270564,20.40818383,6.365587622,129.9100824,0.385,5697.825238321369,attached,-122.14950965,37.47018803,"1112 Bay Rd, East Palo Alto, CA 94303, USA"
063202210,362.4168159,765.3866703,Single Family Residential,1936,4406.94,2015,195805,81584,277389,19.03204285,8.163445287,155.3670405,1,8238.545580442169,detached,-122.1425286,37.47001349,"507 Sacramento St, East Palo Alto, CA 94303, USA"
063264410,276.6051554,934.2559058,Single Family Residential,1948,4599.52,2015,129210,129210,258420,19.83222744,5.086133607,100.8693585,-1,10056.23714444062,detached,-122.13057705,37.46998382,"2345 Pulgas Ave, East Palo Alto, CA 94303, USA"
063264430,717.5900386,400.9169366,Single Family Residential,1962,4441.58,2015,42868,244826,287694,10.95791453,4.995737155,54.74286073,-1,4315.42981386874,none,-122.13073823,37.47006562,"1088 Weeks St, East Palo Alto, CA 94303, USA"
062222050,1019.484368,501.8635067,Single Family Residential,1953,7342.1,2015,255821,255821,511642,13.19093165,7.617015202,100.4755269,0.519,5402.00859976813,none,-122.15324426,37.46969668,"926 Bay Rd, East Palo Alto, CA 94303, USA"
063193140,377.0045626,489.2195435,Single Family Residential,1952,3400.2,2015,92219,92219,184438,7.741174157,5.008350903,38.77051658,-1,5265.910244279649,none,-122.14568668,37.46980427,"2370 Dumbarton Ave, East Palo Alto, CA 94303, USA"
063197050,986.2797508,509.8857597,Single Family Residential,1935,6772.34,2015,389506,113384,502890,11.00770317,10.14811732,111.7074632,0.538,5488.359328834829,none,-122.14428543,37.46951494,"2362 Palo Verde Ave, East Palo Alto, CA 94303, USA"
062115260,336.6380237,612.1055421,Single Family Residential,1950,3955.4,2015,103029,103029,206058,12.38336532,6.551205821,81.12597499,0.462,6588.64284461019,attached,-122.15316983,37.47266483,"941 Newbridge St, East Palo Alto, CA 94303, USA"
062117060,847.77715,538.3325087,Single Family Residential,1944,6666.66,2015,228193,228193,456386,9.76795486,5.478957263,53.51820723,0.192,5794.557290395929,attached,-122.15082124,37.47274184,"1239 Laurel Ave, East Palo Alto, CA 94303, USA"
063102190,57.59690572,758.2178149,Single Family Residential,1956,1798.6,2015,10361,33310,43671,17.66894755,9.76795486,172.5894821,0.923,8161.38073780211,detached,-122.1422542,37.47265684,"2465 Gloria Way, East Palo Alto, CA 94303, USA"
063112060,530.578964,464.5152121,Single Family Residential,1951,4071.96,2015,123231,123231,246462,15.36462394,5.950045276,91.42020811,0.389,4999.99529152319,none,-122.13645577,37.47276075,"2449 Gonzaga St, East Palo Alto, CA 94303, USA"
063112190,1049.09667,464.5129604,Single Family Residential,1951,6680.66,2015,398993,88326,487319,15.48234831,5.243585768,81.18302128,0.192,4999.97105444956,none,-122.13680018,37.47275176,"2462 Fordham St, East Palo Alto, CA 94303, USA"
062132280,218.4529376,615.3361978,Single Family Residential,1936,3256.48,2015,67211,67211,134422,19.03204285,8.163445287,155.3670405,1,6623.417299499421,attached,-122.14920434,37.47256519,"2370 Menalto Ave, East Palo Alto, CA 94303, USA"
062118200,449.0392023,562.0756466,Single Family Residential,1944,4575.9,2015,126197,126197,252394,18.62470604,5.062647329,94.29031829,-1,6050.12605243774,attached,-122.15041232,37.47231352,"1226 Laurel Ave, East Palo Alto, CA 94303, USA"
062134080,554.7701132,549.0274129,Single Family Residential,1940,5099.48,2015,152292,152292,304584,15.15652181,3.078668493,46.66190617,-1,5909.676169714309,attached,-122.14713274,37.47238511,"2356 Ralmar Ave, East Palo Alto, CA 94303, USA"
062132100,337.0794567,598.0607717,Single Family Residential,1936,3907.02,2015,100797,100797,201594,19.03204285,8.163445287,155.3670405,1,6437.46634050163,attached,-122.1487942,37.47236839,"2353 Poplar Ave, East Palo Alto, CA 94303, USA"
062133290,526.9872828,584.2380074,Single Family Residential,1940,5135.24,2015,153943,153943,307886,0,0,0,0,6288.67948785286,attached,-122.14822451,37.47213821,"2348 Poplar Ave, East Palo Alto, CA 94303, USA"
062118180,553.1912742,562.5468342,Single Family Residential,1950,4875.08,2015,155598,155598,311196,20.40818383,6.365587622,129.9100824,0.385,6055.19786864538,attached,-122.15054135,37.47205885,"1218 Laurel Ave, East Palo Alto, CA 94303, USA"
063113260,66.27237592,581.3734526,Single Family Residential,1951,1642.9,2015,9268,29261,38529,17.30006886,7.565298691,130.8801883,0.692,6257.84570644114,attached,-122.13556329,37.47210643,"2411 Illinois St, East Palo Alto, CA 94303, USA"
063113130,1183.922161,557.4690816,Single Family Residential,1951,8110.14,2015,488500,171500,660000,18.33334511,5.008350903,91.81982553,-1,6000.54144743424,attached,-122.13591544,37.47209855,"2410 Gonzaga St, East Palo Alto, CA 94303, USA"
062133120,50.60510209,588.636299,Single Family Residential,1940,2123.2,2015,9268,20520,29788,13.55578465,11.19650882,151.7774625,0.692,6336.0222588061,attached,-122.14783002,37.47194326,"2335 Ralmar Ave, East Palo Alto, CA 94303, USA"
063102320,516.6805408,493.2544965,Single Family Residential,1954,4162.88,2015,176839,78016,254855,16.07112135,5.113626422,82.18171078,-1,5309.34207487635,none,-122.14309899,37.47171507,"125 Grace Ave, East Palo Alto, CA 94303, USA"
062133260,386.1308984,577.0478377,Single Family Residential,1937,4213.86,2015,137934,84882,222816,12.95605948,11.19650882,145.0626343,0.692,6211.285220219029,attached,-122.14831111,37.47174373,"2330 Poplar Ave, East Palo Alto, CA 94303, USA"
062123050,753.6508164,538.8437074,Single Family Residential,1953,6198.98,2015,203050,203050,406100,14.02650165,7.153787104,100.3426066,0.577,5800.05978208286,attached,-122.15243259,37.47163207,"1181 Jervis Ave, East Palo Alto, CA 94303, USA"
063102490,471.0636067,437.6627638,Single Family Residential,1954,3635.54,2015,162878,43289,206167,13.79467601,7.361466301,101.5490425,0.519,4710.95822326682,none,-122.14256308,37.47153852,"1521 Bay Rd, East Palo Alto, CA 94303, USA"
062126020,642.473408,313.7779673,Single Family Residential,1961,3984,2015,100797,100797,201594,6.986209273,6.03892666,42.18920543,-1,3377.47466222047,none,-122.15037699,37.47122443,"1036 Newbridge St, East Palo Alto, CA 94303, USA"
062123250,81.33895421,538.8439085,Single Family Residential,1953,1902.3,2015,9268,34561,43829,18.62470604,5.062647329,94.29031829,-1,5800.06194670315,attached,-122.15319064,37.47098777,"1152 Westminster Ave, East Palo Alto, CA 94303, USA"
062123100,217.5517253,538.8419689,Single Family Residential,1947,2993.26,2015,58788,58438,117226,13.82158455,6.668930148,92.17518188,0.519,5800.04106904271,attached,-122.15275554,37.47099553,"1145 Jervis Ave, East Palo Alto, CA 94303, USA"
062133200,278.9247455,584.9319668,Single Family Residential,1950,3490.68,2015,81576,81576,163152,15.54065053,9.848009685,153.044477,0.846,6296.149197438521,attached,-122.14807558,37.47101111,"1135 Newbridge St, East Palo Alto, CA 94303, USA"
063197390,114.0405996,547.5593798,Single Family Residential,1952,1901.92,2015,9268,53176,62444,13.92668548,6.315834112,87.95863524,0.389,5893.87440822922,attached,-122.14423,37.4708549,"2398 Palo Verde Ave, East Palo Alto, CA 94303, USA"
062126060,936.1350677,493.4522976,Single Family Residential,1949,6726.78,2015,230969,230969,461938,12.93493943,7.757458052,100.3422501,0.692,5311.4711861366395,none,-122.15006681,37.4707671,"2291 Menalto Ave, East Palo Alto, CA 94303, USA"
063221270,1274.445555,609.4399225,Single Family Residential,2006,827.58,2015,388349,388349,776698,15.60008307,6.551205821,102.199355,0.635,6559.950381797749,attached,-122.13656584,37.4707829,"823 Jamie Ln, East Palo Alto, CA 94303, USA"
063221280,988.3644562,785.8416954,Single Family Residential,2006,827.58,2015,388349,388349,776698,19.03204285,8.163445287,155.3670405,1,8458.72142511606,detached,-122.13673371,37.4706571,"801 Jamie Ln, East Palo Alto, CA 94303, USA"
063221290,1383.003006,477.2223901,Single Family Residential,1988,4081.06,2015,252000,408000,660000,17.98005347,5.125950081,92.16485655,-1,5136.77408479739,none,-122.13691668,37.47082795,"811 Paul Robeson Ct, East Palo Alto, CA 94303, USA"
063221380,487.0812845,432.1332121,Single Family Residential,1988,3682.3,2015,66032,144452,210484,10.82791059,5.125950081,55.50332914,-1,4651.43868172319,none,-122.13713117,37.47084635,"809 Paul Robeson Ct, East Palo Alto, CA 94303, USA"
063221370,571.7971994,462.9403576,Single Family Residential,1988,3896.62,2015,79249,185459,264708,10.84020511,7.858913987,85.19223953,0.538,4983.04371517064,none,-122.13734018,37.47081798,"807 Paul Robeson Ct, East Palo Alto, CA 94303, USA"
063221390,334.3517803,3589.034276,Single Family Residential,1920,13498.18,2015,600000,600000,1200000,32.02818761,32.02818761,1025.804801,1,38632.0060434364,detached,-122.13769308,37.47056426,"785 Carole Ct, East Palo Alto, CA 94303, USA"
063194130,83.93496845,464.526296,Single Family Residential,1939,1824.88,2015,8757,30233,38990,12.58719038,9.568550865,120.4411714,0.615,5000.1145975144,none,-122.14536381,37.47046727,"311 Weeks St, East Palo Alto, CA 94303, USA"
062124110,67.82667911,528.847947,Single Family Residential,1952,1816.1,2015,9268,26602,35870,17.30128451,6.922701544,119.771629,0.692,5692.4664167133,attached,-122.15195003,37.4704149,"1109 Laurel Ave, East Palo Alto, CA 94303, USA"
063202020,133.134551,828.5076951,Single Family Residential,1947,2597.26,2015,49636,60667,110303,16.83801507,6.525472671,109.8760072,0.692,8917.97397928689,detached,-122.14263808,37.47042649,"510 Weeks St, East Palo Alto, CA 94303, USA"
063161200,689.9924289,586.9629622,Single Family Residential,1925,5855.96,2015,202500,202500,405000,13.93020874,10.07323267,140.3222338,0.692,6318.01062882458,attached,-122.14968955,37.47015346,"1108 Bay Rd, East Palo Alto, CA 94303, USA"
063202200,513.3002839,749.7073586,Single Family Residential,1937,5570.58,2015,186200,198625,384825,19.03204285,8.163445287,155.3670405,1,8069.77503723454,detached,-122.14233979,37.47000609,"525 Sacramento St, East Palo Alto, CA 94303, USA"
063263390,525.5491192,1510.842604,Single Family Residential,1925,10002.5,2015,397011,397011,794022,15.42882467,15.34087927,236.6917365,0.846,16262.558705195599,detached,-122.1324851,37.46981994,"67 Buchanan Ct, East Palo Alto, CA 94303, USA"
063263380,675.5879607,527.6544591,Single Family Residential,2001,5263.52,2015,7709,348768,356477,14.28010866,5.714448505,81.6029456,0.389,5679.61983230649,attached,-122.13269308,37.46997306,"1010 Weeks St, East Palo Alto, CA 94303, USA"
063263400,637.161791,560.1701249,Single Family Residential,2001,5268.3,2015,69250,287669,356919,18.62470604,5.086133607,94.72774332,-1,6029.61520741111,attached,-122.13286721,37.46997105,"1000 Weeks St, East Palo Alto, CA 94303, USA"
063263310,729.2954545,641.6631245,Single Family Residential,1957,6471,2015,233981,233981,467962,14.89618852,10.76036538,160.2884312,0.769,6906.797705805549,attached,-122.13305973,37.4699663,"974 Weeks St, East Palo Alto, CA 94303, USA"
063253400,313.734133,631.4964779,Single Family Residential,1949,3548.4,2015,143571,54551,198122,17.66894755,9.76795486,172.5894821,0.923,6797.364938467809,attached,-122.13914232,37.46978695,"2342 Cooley Ave, East Palo Alto, CA 94303, USA"
063174230,337.2134372,520.7473387,Single Family Residential,1953,3304.5,2015,41690,133913,175603,14.52784207,5.125950081,74.46899323,-1,5605.27227903293,attached,-122.14613133,37.46967045,"2371 Dumbarton Ave, East Palo Alto, CA 94303, USA"
062117080,218.4845387,538.8436211,Single Family Residential,1959,3075.68,2015,50455,67274,117729,11.75188937,11.00770317,129.3613099,0.615,5800.058853158289,attached,-122.15095043,37.47248737,"1227 Laurel Ave, East Palo Alto, CA 94303, USA"
062121290,874.0677759,542.5643332,Single Family Residential,1949,6938.32,2015,249619,224619,474238,11.07563889,5.361255561,59.37933058,0.192,5840.10822613148,attached,-122.15423303,37.47221826,"1195 Saratoga Ave, East Palo Alto, CA 94303, USA"
062122030,129.5479638,670.6319226,Single Family Residential,1950,2664.58,2015,9268,77611,86879,11.86764508,8.824548959,104.7266151,0.615,7218.614951674141,attached,-122.15331332,37.47216746,"938 Newbridge St, East Palo Alto, CA 94303, USA"
062118100,609.1917323,788.6581096,Single Family Residential,1940,7004.18,2015,240222,240222,480444,12.69422765,10.37223095,131.667461,0.615,8489.037025923439,detached,-122.15001261,37.47203562,"2323 Menalto Ave, Palo Alto, CA 94303, USA"
062117290,772.0075815,620.9654044,Single Family Residential,1950,2228.8,2015,292734,186656,479390,6.786678343,5.231539224,35.50477396,-1,6684.00951642116,attached,-122.15109376,37.47198729,"1205 Laurel Ave, East Palo Alto, CA 94303, USA"
062122310,454.4597518,538.8419965,Single Family Residential,1947,4452.84,2015,122441,122441,244882,9.65026001,5.125950081,49.46675108,-1,5800.04136612635,attached,-122.15383301,37.47178763,"1182 Saratoga Ave, East Palo Alto, CA 94303, USA"
062122060,61.11993016,533.9502175,Single Family Residential,1947,2082.46,2015,9129,23506,32635,20.40818383,6.365587622,129.9100824,0.385,5747.38674614825,attached,-122.15339817,37.4717948,"1175 Westminster Ave, East Palo Alto, CA 94303, USA"
063114140,73.5099902,484.8456639,Single Family Residential,1952,1415.62,2015,9196,26445,35641,0,0,0,0,5218.83024165321,none,-122.13500447,37.47211456,"2406 Illinois St, East Palo Alto, CA 94303, USA"
062123300,902.7024678,538.8419965,Single Family Residential,1955,6991.86,2015,243207,243207,486414,18.62470604,5.062647329,94.29031829,-1,5800.04136612635,attached,-122.15286769,37.47162431,"1182 Westminster Ave, East Palo Alto, CA 94303, USA"
062124030,186.8608684,670.5256218,Single Family Residential,1949,3080.66,2015,43722,81573,125295,12.69422765,10.48449726,133.0925951,0.615,7217.47074049302,attached,-122.15151126,37.47158663,"1016 Newbridge St, East Palo Alto, CA 94303, USA"
062118300,237.2651178,732.8258009,Single Family Residential,1957,4656.78,2015,79249,94625,173874,17.86230669,5.243585768,93.66253714,0.192,7888.06363830751,detached,-122.14993518,37.47160344,"1039 Newbridge St, East Palo Alto, CA 94303, USA"
062121220,653.6268611,543.9418438,Single Family Residential,1949,5456.66,2015,136298,219237,355535,20.40818383,6.365587622,129.9100824,0.385,5854.93561247882,attached,-122.15455646,37.47158185,"1169 Saratoga Ave, East Palo Alto, CA 94303, USA"
063102310,914.1919655,742.7805381,Single Family Residential,1954,7703.28,2015,339522,339522,679044,17.07245329,10.91689271,186.3781409,0.923,7995.215434054589,detached,-122.14334639,37.47168744,"131 Grace Ave, East Palo Alto, CA 94303, USA"
063102460,661.4649729,412.1095011,Single Family Residential,1950,4355.02,2015,136298,136298,272596,12.58719038,8.104838714,102.0171479,0.615,4435.90545889029,none,-122.14273055,37.47151742,"1519 Bay Rd, East Palo Alto, CA 94303, USA"
062135150,66.80924643,708.255257,Single Family Residential,1944,2136.1,2015,9268,38050,47318,19.03204285,8.163445287,155.3670405,1,7623.5887608223,detached,-122.1496968,37.4709649,"2294 Menalto Ave, East Palo Alto, CA 94303, USA"
063203390,44.50229038,1331.886505,Single Family Residential,1935,1967.58,2015,17616,41656,59272,26.65942173,11.48580169,306.204831,1,14336.293151169499,detached,-122.14244176,37.47095371,"1518 Bay Rd, East Palo Alto, CA 94303, USA"
062125130,102.0163551,557.420425,Single Family Residential,1949,2416.48,2015,9268,47598,56866,15.2469102,5.231539224,79.76480874,0.192,6000.0177126575,attached,-122.15118904,37.47078636,"1144 Laurel Ave, East Palo Alto, CA 94303, USA"
062125020,432.5569171,604.0176209,Single Family Residential,1949,4673.52,2015,130636,130636,261272,19.03204285,8.163445287,155.3670405,1,6501.58526960551,attached,-122.15072807,37.47084293,"1133 Mello St, East Palo Alto, CA 94303, USA"
063221550,1566.498016,532.7807579,Single Family Residential,2005,10306.86,2015,417300,417300,834600,18.39290134,5.574096169,102.5238009,0.385,5734.79879995981,attached,-122.13803662,37.47076396,"785 Carole Ct, East Palo Alto, CA 94303, USA"
063221540,1590.146908,519.0677639,Single Family Residential,2005,10265.3,2015,412697,412697,825394,11.19337772,6.668930148,74.64785414,0.404,5587.19350384321,attached,-122.13820597,37.47075991,"779 Carole Ct, East Palo Alto, CA 94303, USA"
063221530,1657.46463,530.93139,Single Family Residential,2005,11017.48,2015,440000,440000,880000,18.62470604,5.062647329,94.29031829,-1,5714.892388820999,attached,-122.13835257,37.47074424,"773 Carole Ct, East Palo Alto, CA 94303, USA"
