,APN,totVal_m2,area_m2,LU_Desc,yrBuilt,taxAmt,assdsYr,assdLndVal,assdImpVal,assdTotVal,bestRectL,bestRectW,bestRectA,bestScore,area_sqf,adu_type,lng,lat,address,ADDRESS_PO,AREA,ATTACHED_FLAG,DETACHED_FLAG,IMPROVEMEN,LESS_50K,SFHA_FLAG,FLOOD_FLAG,PUC_DESC,BLOCK,BOOK,LOT,SUBLOT,PARCEL_ID,PERIMETER,RETIRE_DAT,REV_DATE,TAXYEAR,LAND,FIXTURES,TOTAL_GROS,EXEM_HOMEO,NET_ASSESS,ASSESSMENT,TRA,PUC,SITUS_CITY,GEOMETRY_L,GEOMETRY_A,CENT_X,CENT_Y
42,63023370,348.52937139999995,584.0139073,Single Family Residential,1953,3928.18,2015,101773,101773,203546,9.048904457999999,8.813419895,79.75179458,0.385,6286.26729678647,attached,-122.13417955,37.48204664,"2882 Fordham St, East Palo Alto, CA 94303, USA",2882 Fordham St,7382.38,1.0,,"$103,808.00 ",0.0,1.0,0.0,Single Family Residence,3,63,37,0.0,183903,350.65,,5/25/2007,2017,"$103,808 ",,"$207,616 ","$7,000 ","$200,616 ",Annual,21031.0,1.0,East Palo Alto,328.2353735,6286.27338,-122.13417959999998,37.48204664
43,63011010,444.0143858,1308.3720230000001,Single Family Residential,1953,8092.62,2015,290468,290468,580936,16.07112135,11.664469,187.4610968,0.846,14083.185618369696,detached,-122.13878019,37.48131695,"1643 Tulane Ave, East Palo Alto, CA 94303, USA",1643 Tulane Ave,20194.56,1.0,1.0,"$296,276.00 ",0.0,1.0,0.0,Single Family Residence,1,63,1,0.0,184079,670.03,,5/25/2007,2017,"$296,276 ",,"$592,552 ",,"$592,552 ",Annual,21019.0,1.0,East Palo Alto,567.1858856,14083.19924,-122.13878020000001,37.48131695
44,63023330,485.6769909,467.944754,Single Family Residential,1953,4262.12,2015,113635,113635,227270,7.022241537,5.125950081,35.99565957,-1.0,5036.910537580598,none,-122.13452956,37.48152394,"2864 Fordham St, East Palo Alto, CA 94303, USA",2864 Fordham St,5270.07,,,"$115,907.00 ",0.0,1.0,0.0,Single Family Residence,3,63,33,0.0,183907,310.81,,5/25/2007,2017,"$115,907 ",,"$231,814 ",,"$231,814 ",Annual,21031.0,1.0,East Palo Alto,300.7403934,5036.915411999999,-122.13452959999998,37.48152394
45,63015070,320.8087443,546.7463187999999,Single Family Residential,1953,3623.34,2015,137575,37826,175401,10.12113955,5.9629916860000005,60.35227102,0.192,5885.122700931321,attached,-122.13619299999999,37.48098516,"2826 Georgetown St, East Palo Alto, CA 94303, USA",2826 Georgetown St,5698.81,1.0,,"$38,582.00 ",1.0,1.0,1.0,Single Family Residence,5,63,7,0.0,183981,316.13,,5/25/2007,2017,"$140,326 ",,"$178,908 ","$7,000 ","$171,908 ",Annual,21019.0,1.0,East Palo Alto,322.5036852,5885.1283969999995,-122.13619299999999,37.48098516
46,63011210,42.32954064,895.26131,Single Family Residential,1953,2134.06,2015,10361,27535,37896,19.03204285,8.163445287,155.3670405,1.0,9636.503214709,detached,-122.13533502,37.48230543,"1684 Rutgers St, East Palo Alto, CA 94303, USA",1684 Rutgers St,9534.64,1.0,1.0,"$28,085.00 ",1.0,1.0,1.0,Single Family Residence,1,63,21,0.0,184059,419.12,,5/25/2007,2017,"$10,568 ",,"$38,653 ","$7,000 ","$31,653 ",Annual,21019.0,1.0,East Palo Alto,423.8708411,9636.512539,-122.13533500000001,37.48230543
47,63011090,71.34608076,544.3046007,Single Family Residential,1953,2044.2,2015,9268,29566,38834,18.62470604,5.086133607,94.72774332,-1.0,5858.84029147473,attached,-122.13734508,37.48173708,"1703 Tulane Ave, East Palo Alto, CA 94303, USA",1703 Tulane Ave,5738.99,1.0,,"$30,157.00 ",1.0,1.0,1.0,Single Family Residence,1,63,9,0.0,184071,327.37,,5/25/2007,2017,"$9,453 ",,"$39,610 ","$7,000 ","$32,610 ",Annual,21019.0,1.0,East Palo Alto,332.0948049,5858.845961,-122.13734509999999,37.48173708
48,63013060,488.69318219999997,464.5204972,Single Family Residential,1953,4259.28,2015,113504,113504,227008,8.565741157,7.505757786,64.29237838,0.28800000000000003,5000.052179811079,none,-122.13773289,37.48117424,"1670 Tulane Ave, East Palo Alto, CA 94303, USA",1670 Tulane Ave,5052.65,,,"$115,774.00 ",0.0,1.0,0.0,Single Family Residence,3,63,6,0.0,184044,302.11,,5/25/2007,2017,"$115,774 ",,"$231,548 ",,"$231,548 ",Annual,21019.0,1.0,East Palo Alto,300.00226760000004,5000.057019,-122.13773290000002,37.48117424
49,63023080,276.1737622,648.5192459,Single Family Residential,1952,3467.44,2015,89552,89552,179104,18.42336832,7.488926615,137.9712533,0.75,6980.59631094301,attached,-122.13368564,37.48126569,"2871 Illinois St, East Palo Alto, CA 94303, USA",2871 Illinois St,6973.21,1.0,,"$91,343.00 ",0.0,1.0,0.0,Single Family Residence,3,63,8,0.0,183932,331.52,,5/25/2007,2017,"$91,343 ",,"$182,686 ","$7,000 ","$175,686 ",Annual,21031.0,1.0,East Palo Alto,335.8357264,6980.603066,-122.13368559999999,37.48126569
50,63013120,988.6190295,464.51665030000004,Single Family Residential,1953,6697.44,2015,229615,229615,459230,11.19337772,5.243585768,58.69343611,0.192,5000.010772164171,none,-122.13675444,37.48144046,"1748 Tulane Ave, East Palo Alto, CA 94303, USA",1748 Tulane Ave,4977.4,,,"$234,207.00 ",0.0,1.0,0.0,Single Family Residence,3,63,12,0.0,184038,299.1,,5/25/2007,2017,"$234,207 ",,"$468,414 ","$7,000 ","$461,414 ",Annual,21019.0,1.0,East Palo Alto,300.0016194,5000.015611,-122.1367544,37.48144045
51,63022010,413.8870013,732.2723328,Single Family Residential,1953,5133.22,2015,151539,151539,303078,13.93524042,7.873173765,109.7145693,0.6920000000000001,7882.106163025919,detached,-122.1350116,37.48170426,"1770 Rutgers St, East Palo Alto, CA 94303, USA",1770 Rutgers St,8112.94,1.0,1.0,"$156,925.00 ",0.0,1.0,0.0,Single Family Residence,2,63,1,0.0,183900,368.94,,5/25/2007,2017,"$156,925 ",,"$313,850 ",,"$313,850 ",Annual,21031.0,1.0,East Palo Alto,361.9837168,7882.113791,-122.1350116,37.48170426
52,63011080,69.96804305,521.5666811000001,Single Family Residential,1953,1822.86,2015,9268,27225,36493,12.50112502,7.022241537,87.7859194,0.462,5614.091598692289,attached,-122.13750737,37.4816948,"1695 Tulane Ave, East Palo Alto, CA 94303, USA",1695 Tulane Ave,5480.62,,,"$27,769.00 ",1.0,1.0,1.0,Single Family Residence,1,63,8,0.0,184072,323.98,,5/25/2007,2017,"$9,453 ",,"$37,222 ","$7,000 ","$30,222 ",Annual,21019.0,1.0,East Palo Alto,329.34835449999997,5614.097032,-122.1375074,37.4816948
53,63013050,78.56017727,464.52288260000006,Single Family Residential,1953,2195.84,2015,9268,27225,36493,12.6188969,5.714448505,72.11003653,0.192,5000.07785601814,none,-122.13789596,37.48112986,"1664 Tulane Ave, East Palo Alto, CA 94303, USA",1664 Tulane Ave,5065.19,,,"$27,769.00 ",1.0,1.0,1.0,Single Family Residence,3,63,5,0.0,184045,302.61,,5/25/2007,2017,"$9,453 ",,"$37,222 ",,"$37,222 ",Annual,21019.0,1.0,East Palo Alto,300.003527,5000.082694,-122.137896,37.48112987
54,63022050,958.7048268,487.13012280000004,Single Family Residential,1953,6781.76,2015,233507,233507,467014,8.931153344,6.1857355179999995,55.24575246,0.192,5243.4199288069185,none,-122.13535529,37.48118378,"2839 Fordham St, East Palo Alto, CA 94303, USA",2839 Fordham St,5232.68,,,"$238,177.00 ",0.0,1.0,0.0,Single Family Residence,2,63,5,0.0,183896,304.65,,5/25/2007,2017,"$238,177 ",,"$476,354 ","$7,000 ","$469,354 ",Annual,21031.0,1.0,East Palo Alto,308.75913360000004,5243.425003,-122.1353553,37.48118378
55,63023120,887.4111854,541.3567102999999,Single Family Residential,1952,6926.8,2015,240203,240203,480406,8.565741157,7.976673666,68.32612192,0.385,5827.10949399817,attached,-122.13411791,37.48093234,"2851 Temple Ct, East Palo Alto, CA 94303, USA",2851 Temple Ct,5985.64,1.0,,"$245,007.00 ",0.0,0.0,0.0,Single Family Residence,3,63,12,0.0,183928,352.27,,5/25/2007,2017,"$245,007 ",,"$490,014 ","$7,000 ","$483,014 ",Annual,21031.0,1.0,East Palo Alto,347.4793202,5827.115132,-122.1341179,37.48093234
56,63013200,77.93330095,713.0841287000001,Single Family Residential,1953,2225.5,2015,8757,46816,55573,14.16674529,6.7815114770000005,96.07194578,0.5770000000000001,7675.566252913929,detached,-122.13767749,37.48087462,"2785 Hunter St, East Palo Alto, CA 94303, USA",2785 Hunter St,7790.91,1.0,1.0,"$47,752.00 ",1.0,1.0,1.0,Single Family Residence,3,63,20,0.0,184030,375.44,,5/25/2007,2017,"$8,932 ",,"$56,684 ","$7,000 ","$49,684 ",Annual,21019.0,1.0,East Palo Alto,376.97267039999997,7675.5736799999995,-122.1376775,37.48087462
57,63021080,47.54938963,1031.706198,Single Family Residential,1953,2254.94,2015,10361,38696,49057,0.0,0.0,0.0,0.0,11105.1823446522,detached,-122.13344236,37.48260007,"2895 Fordham St, East Palo Alto, CA 94303, USA",2895 Fordham St,11429.58,1.0,1.0,"$39,469.00 ",1.0,1.0,1.0,Single Family Residence,1,63,8,0.0,183958,461.8,,5/25/2007,2017,"$10,568 ",,"$50,037 ","$7,000 ","$43,037 ",Annual,21031.0,1.0,East Palo Alto,463.8762524,11105.19309,-122.1334424,37.48260007
58,63021070,367.5581557,668.1010778,Single Family Residential,1953,4383.28,2015,122783,122783,245566,17.06957863,7.245318795,123.67453880000001,0.6920000000000001,7191.3731913314205,attached,-122.13373202,37.48262466,"2891 Fordham St, East Palo Alto, CA 94303, USA",2891 Fordham St,7021.16,1.0,,"$125,238.00 ",0.0,1.0,0.0,Single Family Residence,1,63,7,0.0,183959,353.91,,5/25/2007,2017,"$125,238 ",,"$250,476 ","$7,000 ","$243,476 ",Annual,21031.0,1.0,East Palo Alto,359.5692307,7191.38015,-122.13373200000001,37.48262466
59,63011140,834.0018952,522.4124819,Single Family Residential,1953,6519.52,2015,248351,187342,435693,11.78227376,6.315834112,74.41488656,0.192,5623.195713923411,attached,-122.13652791,37.48195464,"1739 Tulane Ave, East Palo Alto, CA 94303, USA",1739 Tulane Ave,5761.67,1.0,,"$191,087.00 ",0.0,1.0,0.0,Single Family Residence,1,63,14,0.0,184066,329.79,,5/25/2007,2017,"$253,317 ",,"$444,404 ",,"$444,404 ",Annual,21019.0,1.0,East Palo Alto,324.2810695,5623.201156,-122.1365279,37.48195464
60,63015230,373.2054225,622.5150707,Single Family Residential,1953,4316.88,2015,116163,116163,232326,15.01151557,9.284456987999999,139.3737707,0.769,6700.689969507729,attached,-122.13571948,37.48167676,"1764 Tulane Ave, East Palo Alto, CA 94303, USA",1764 Tulane Ave,6421.09,1.0,,"$118,486.00 ",0.0,1.0,0.0,Single Family Residence,5,63,23,0.0,183988,378.92,,5/25/2007,2017,"$118,486 ",,"$236,972 ",,"$236,972 ",Annual,21019.0,1.0,East Palo Alto,382.1493278,6700.696454999999,-122.13571950000001,37.48167677
61,63023350,143.5762284,448.235761,Single Family Residential,1953,2420.64,2015,8757,55599,64356,7.2578865729999995,5.243585768,38.05735074,-1.0,4824.7649078279,none,-122.13436897,37.48176185,"2874 Fordham St, East Palo Alto, CA 94303, USA",2874 Fordham St,5220.13,,,"$56,710.00 ",0.0,1.0,0.0,Single Family Residence,3,63,35,0.0,183905,308.81,,5/25/2007,2017,"$8,932 ",,"$65,642 ","$7,000 ","$58,642 ",Annual,21031.0,1.0,East Palo Alto,296.5043645,4824.769577,-122.13436899999999,37.48176185
62,63013170,276.1439335,1056.637371,Single Family Residential,1953,4883.88,2015,185681,106103,291784,19.11657622,14.24963863,272.40430289999995,1.0,11373.538997706899,detached,-122.13703816,37.48101292,"2791 Hunter St, East Palo Alto, CA 94303, USA",2795 Hunter St,11376.25,1.0,1.0,"$108,225.00 ",0.0,1.0,0.0,Single Family Residence,3,63,17,0.0,184033,489.98,,5/25/2007,2017,"$189,394 ",,"$297,619 ","$7,000 ","$290,619 ",Annual,21019.0,1.0,East Palo Alto,488.0974628000001,11373.550009999999,-122.13703819999999,37.48101292
63,63022070,390.3443337,503.27360489999995,Single Family Residential,1953,3928.3,2015,98225,98225,196450,10.72251112,5.361255561,57.48612238,0.192,5417.18675578311,none,-122.13551946,37.4809425,"2821 Fordham St, East Palo Alto, CA 94303, USA",2821 Fordham St,4632.14,,,"$100,189.00 ",0.0,1.0,0.0,Single Family Residence,2,63,7,0.0,183894,293.11,,5/25/2007,2017,"$100,189 ",,"$200,378 ",,"$200,378 ",Annual,21031.0,1.0,East Palo Alto,312.1574591,5417.191999000001,-122.1355195,37.4809425
64,63341610,684.0149875,1359.619331,Single Family Residential,1946,12178.66,2015,451500,478500,930000,19.71736391,7.898953999999999,155.74655049999998,1.0,14634.806516950901,detached,-122.13311661,37.46751317,"999 Garden St, East Palo Alto, CA 94303, USA",983 Garden St,14634.82,1.0,1.0,"$659,395.00 ",0.0,0.0,0.0,Single Family Residence,1,63,610,,4012051,559.39,,8/21/2008,2017,"$622,441 ",,"$1,281,836 ",,"$1,025,000 ",Annual,21014.0,1.0,East Palo Alto,559.3890772999999,14634.82068,-122.1331166,37.46751317
65,63021060,353.69401580000005,764.3753864,Single Family Residential,1953,4773.4,2015,118858,151497,270355,11.49556334,9.428317697999999,108.3838233,0.5379999999999999,8227.66022167096,detached,-122.1339541,37.48262126,"2887 Fordham St, East Palo Alto, CA 94303, USA",2887 Fordham St,8274.67,1.0,1.0,"$255,000.00 ",0.0,1.0,0.0,Single Family Residence,1,63,6,0.0,183960,380.3,,5/25/2007,2017,"$612,000 ",,"$867,000 ",,"$867,000 ",Annual,21031.0,1.0,East Palo Alto,381.4711778,8227.668184999999,-122.1339541,37.48262126
66,63021050,252.954725,923.9874844000001,Single Family Residential,1953,4332.04,2015,40299,193428,233727,20.40818383,6.3655876220000005,129.9100824,0.385,9945.70888333316,detached,-122.13420255,37.48260192,"2883 Fordham St, East Palo Alto, CA 94303, USA",2883 Fordham St,9881.57,1.0,1.0,"$197,295.00 ",0.0,1.0,0.0,Single Family Residence,1,63,5,0.0,183961,419.22,,5/25/2007,2017,"$41,104 ",,"$238,399 ",,"$238,399 ",Annual,21031.0,1.0,East Palo Alto,420.19624369999997,9945.718508,-122.13420259999998,37.48260192
67,63011070,111.0804063,568.1560061,Single Family Residential,1953,5226.18,2015,28687,34424,63111,13.07509539,9.452823271,123.596566,0.6920000000000001,6115.57443405979,attached,-122.13767140000002,37.48165238,"1689 Tulane Ave, East Palo Alto, CA 94303, USA",1689 Tulane Ave,6021.42,1.0,,"$35,112.00 ",1.0,1.0,1.0,Single Family Residence,1,63,7,0.0,184073,336.07,,5/25/2007,2017,"$29,260 ",,"$64,372 ",,"$64,372 ",Annual,21019.0,1.0,East Palo Alto,339.6581728,6115.580352,-122.13767140000002,37.48165238
68,63023030,592.8630959,542.5603351,Single Family Residential,1952,5284.48,2015,160832,160832,321664,14.514324199999999,8.361144252999999,121.3563584,0.769,5840.065190982889,attached,-122.13364157,37.48180554,"2889 Illinois St, East Palo Alto, CA 94303, USA",2889 Illinois St,5997.64,1.0,,"$164,048.00 ",0.0,1.0,0.0,Single Family Residence,3,63,3,0.0,183937,319.89,,5/25/2007,2017,"$164,048 ",,"$328,096 ",,"$328,096 ",Annual,21031.0,1.0,East Palo Alto,314.33196569999996,5840.070843,-122.13364159999999,37.48180554
69,63024040,47.60308749,759.9927212,Single Family Residential,1952,2015.44,2015,9268,26910,36178,16.81676783,10.82467286,182.0360104,0.9229999999999999,8180.48565172468,detached,-122.13303969,37.48179774,"2878 Illinois St, East Palo Alto, CA 94303, USA",2878 Illinois St,8213.41,1.0,1.0,"$27,448.00 ",1.0,1.0,1.0,Single Family Residence,4,63,4,0.0,183954,402.75,,5/25/2007,2017,"$9,453 ",,"$36,901 ","$7,000 ","$29,901 ",Annual,21031.0,1.0,East Palo Alto,408.7613988,8180.493568000001,-122.13303970000001,37.48179774
70,63015040,388.4323275,599.0438579,Single Family Residential,1953,4320.78,2015,116344,116344,232688,13.67882736,7.501086249,102.60606379999999,0.519,6448.04818204981,attached,-122.13607924,37.48145471,"2848 Georgetown St, East Palo Alto, CA 94303, USA",2848 Georgetown St,6516.36,1.0,,"$118,670.00 ",0.0,1.0,0.0,Single Family Residence,5,63,4,0.0,183984,342.76,,5/25/2007,2017,"$118,670 ",,"$237,340 ",,"$237,340 ",Annual,21019.0,1.0,East Palo Alto,340.8106452,6448.054423,-122.13607920000001,37.48145471
71,63013110,433.33638949999994,464.52595460000003,Single Family Residential,1953,3980.78,2015,63394,137902,201296,12.50112502,5.59668886,69.96490716,0.192,5000.11092271894,none,-122.13691752,37.48139608,"1740 Tulane Ave, East Palo Alto, CA 94303, USA",1740 Tulane Ave,4989.94,,,"$140,660.00 ",0.0,1.0,0.0,Single Family Residence,3,63,11,0.0,184039,299.6,,5/25/2007,2017,"$64,661 ",,"$205,321 ",,"$205,321 ",Annual,21019.0,1.0,East Palo Alto,300.0035231,5000.115761999999,-122.13691750000001,37.48139608
72,63013040,213.40210109999998,464.5174509,Single Family Residential,1953,2797.26,2015,50466,48663,99129,8.683603363,5.113626422,44.40470359,-1.0,5000.019389742511,none,-122.13805903,37.4810855,"1656 Tulane Ave, East Palo Alto, CA 94303, USA",1656 Tulane Ave,5077.74,,,"$49,636.00 ",1.0,1.0,1.0,Single Family Residence,3,63,4,0.0,184046,303.11,,5/25/2007,2017,"$51,475 ",,"$101,111 ","$7,000 ","$94,111 ",Annual,21019.0,1.0,East Palo Alto,300.00226569999995,5000.024229,-122.13805900000001,37.4810855
73,63023300,1012.852126,471.2652397,Single Family Residential,1953,6893.42,2015,238661,238661,477322,7.223029926000001,2.84184784,20.52675199,-1.0,5072.65191360683,none,-122.13477651,37.48115951,"2842 Fordham St, East Palo Alto, CA 94303, USA",2842 Fordham St,5344.98,,,"$243,434.00 ",0.0,1.0,0.0,Single Family Residence,3,63,30,0.0,183910,313.8,,5/25/2007,2017,"$243,434 ",,"$486,868 ","$7,000 ","$479,868 ",Annual,21031.0,1.0,East Palo Alto,301.4623175,5072.656824000001,-122.13477649999999,37.48115951
74,63013160,629.7607336,762.8389232999999,Single Family Residential,1953,6926.8,2015,240203,240203,480406,14.88112093,5.113626422,76.09649319,-1.0,8211.12188650887,detached,-122.1368259,37.48085989,"2799 Hunter St, East Palo Alto, CA 94303, USA",2799 Hunter St,8292.96,1.0,1.0,"$245,007.00 ",0.0,1.0,0.0,Single Family Residence,3,63,16,0.0,184034,364.78,,5/25/2007,2017,"$245,007 ",,"$490,014 ",,"$490,014 ",Annual,21019.0,1.0,East Palo Alto,363.87563680000005,8211.129834000001,-122.1368259,37.48085989
75,63021040,41.0046424,904.995089,Single Family Residential,1953,2202.5,2015,9268,27841,37109,14.65468323,13.44726394,197.0653933,0.769,9741.2766384871,detached,-122.13441346,37.48251516,"2877 Fordham St, East Palo Alto, CA 94303, USA",2877 Fordham St,9193.66,1.0,1.0,"$28,397.00 ",1.0,1.0,1.0,Single Family Residence,1,63,4,0.0,183962,408.29,,5/25/2007,2017,"$9,453 ",,"$37,850 ",,"$37,850 ",Annual,21031.0,1.0,East Palo Alto,415.72128819999995,9741.286067000001,-122.13441350000001,37.48251515
76,63011200,561.7647158999999,538.093603,Single Family Residential,1953,5074.58,2015,148053,154229,302282,14.17466078,5.231539224,74.15529387,0.192,5791.9857333317,attached,-122.13554878,37.48222564,"1775 Tulane Ave, East Palo Alto, CA 94303, USA",1775 Tulane Ave,6251.85,1.0,,"$157,313.00 ",0.0,1.0,0.0,Single Family Residence,1,63,20,0.0,184060,340.69,,5/25/2007,2017,"$151,013 ",,"$308,326 ",,"$308,326 ",Annual,21019.0,1.0,East Palo Alto,330.81341480000003,5791.991338,-122.1355488,37.48222564
77,63011130,361.4164716,525.9915219999999,Single Family Residential,1953,3782.58,2015,95051,95051,190102,13.57335669,4.995737155,67.80892231,-1.0,5661.7201436558,attached,-122.13669238,37.48191022,"1735 Tulane Ave, East Palo Alto, CA 94303, USA",1735 Tulane Ave,5305.0,,,"$96,952.00 ",0.0,1.0,0.0,Single Family Residence,1,63,13,0.0,184067,321.41,,5/25/2007,2017,"$96,952 ",,"$193,904 ","$7,000 ","$186,904 ",Annual,21019.0,1.0,East Palo Alto,325.2229359,5661.725622999999,-122.13669240000002,37.48191022
78,63024020,963.7923124,622.7327115,Single Family Residential,1952,8224.12,2015,132426,467759,600185,16.43516566,9.594159726,157.6816044,0.846,6703.03263331485,attached,-122.13308261,37.48207074,"2888 Illinois St, East Palo Alto, CA 94303, USA",2888 Illinois St,6295.93,1.0,,"$477,114.00 ",0.0,1.0,0.0,Single Family Residence,4,63,2,0.0,183956,364.59,,5/25/2007,2017,"$135,074 ",,"$612,188 ","$7,000 ","$605,188 ",Annual,21031.0,1.0,East Palo Alto,373.540375,6703.03912,-122.1330826,37.48207074
79,63015020,487.6568921,810.3443352,Single Family Residential,1953,6003.64,2015,180464,214706,395170,20.40818383,6.3655876220000005,129.9100824,0.385,8722.465389659279,detached,-122.13585661,37.48156986,"1758 Tulane Ave, East Palo Alto, CA 94303, USA",1758 Tulane Ave,8944.66,1.0,1.0,"$218,998.00 ",0.0,1.0,0.0,Single Family Residence,5,63,2,0.0,183986,474.67,,5/25/2007,2017,"$184,072 ",,"$403,070 ","$7,000 ","$396,070 ",Annual,21019.0,1.0,East Palo Alto,472.59113990000003,8722.473829999999,-122.13585659999998,37.48156986
80,63011060,436.69277400000004,569.361379,Single Family Residential,1953,4493.52,2015,124318,124318,248636,13.81955554,7.153787104,98.86215822,0.519,6128.5489474181,attached,-122.13784038,37.481609000000006,"1681 Tulane Ave, East Palo Alto, CA 94303, USA",1681 Tulane Ave,6074.59,1.0,,"$126,804.00 ",0.0,1.0,0.0,Single Family Residence,1,63,6,0.0,184074,339.84,,5/25/2007,2017,"$126,804 ",,"$253,608 ",,"$253,608 ",Annual,21019.0,1.0,East Palo Alto,341.91142410000003,6128.5548770000005,-122.13784040000002,37.481609000000006
81,63024060,47.92906444,761.3960427999999,Single Family Residential,1952,2195.84,2015,9268,27225,36493,19.03204285,8.163445287,155.3670405,1.0,8195.59086509492,detached,-122.13305276,37.48149991,"2868 Illinois St, East Palo Alto, CA 94303, USA",2868 Illinois St,7498.35,1.0,,"$27,769.00 ",1.0,1.0,1.0,Single Family Residence,4,63,6,0.0,183952,377.64,,5/25/2007,2017,"$9,453 ",,"$37,222 ",,"$37,222 ",Annual,21031.0,1.0,East Palo Alto,402.2078751,8195.598797,-122.13305279999999,37.48149991
82,63024080,246.69314300000002,629.5999885,Single Family Residential,1952,3405.84,2015,77659,77659,155318,15.8621229,7.269468315,115.30919979999999,0.635,6776.95131621515,attached,-122.13314131,37.48120067,"2856 Illinois St, East Palo Alto, CA 94303, USA",2856 Illinois St,6163.01,1.0,,"$79,212.00 ",0.0,1.0,0.0,Single Family Residence,4,63,8,0.0,183950,336.38,,5/25/2007,2017,"$79,212 ",,"$158,424 ","$7,000 ","$151,424 ",Annual,21031.0,1.0,East Palo Alto,360.42545110000003,6776.957875,-122.13314129999999,37.48120067
83,63023100,377.8854091,575.7195032000001,Single Family Residential,1952,4079.94,2015,108778,108778,217556,13.80889837,5.243585768,72.40814298,0.192,6196.987160494479,attached,-122.13384428,37.48094022,"2863 Illinois St, East Palo Alto, CA 94303, USA",2863 Illinois St,6014.89,1.0,,"$110,953.00 ",0.0,0.0,0.0,Single Family Residence,3,63,10,0.0,183930,318.83,,5/25/2007,2017,"$110,953 ",,"$221,906 ","$7,000 ","$214,906 ",Annual,21031.0,1.0,East Palo Alto,324.7455769,6196.993159000001,-122.13384429999999,37.48094022
84,63011190,256.1492383,537.3039596,Single Family Residential,1953,2918.24,2015,9268,128362,137630,10.59226537,5.231539224,55.41385176,0.192,5783.48609073844,attached,-122.13571305,37.48217938,"1771 Tulane Ave, East Palo Alto, CA 94303, USA",1771 Tulane Ave,5818.89,1.0,,"$130,929.00 ",0.0,1.0,0.0,Single Family Residence,1,63,19,0.0,184061,332.85,,5/25/2007,2017,"$9,453 ",,"$140,382 ","$7,000 ","$133,382 ",Annual,21019.0,1.0,East Palo Alto,329.4535875,5783.491688,-122.1357131,37.48217938
85,63022030,1325.30743,471.58869400000003,Single Family Residential,1953,4110.12,2015,500000,125000,625000,10.12113955,7.022241537,71.07308658,0.34600000000000003,5076.133543346599,none,-122.1351908,37.48142475,"2849 Fordham St, East Palo Alto, CA 94303, USA",2849 Fordham St,4833.97,,,"$127,500.00 ",0.0,1.0,0.0,Single Family Residence,2,63,3,0.0,183898,296.68,,5/25/2007,2017,"$510,000 ",,"$637,500 ",,"$637,500 ",Annual,21031.0,1.0,East Palo Alto,304.4951625,5076.138454,-122.1351908,37.48142475
86,63013100,1103.727928,464.51665030000004,Single Family Residential,1953,2284.18,2015,360413,152287,512700,7.623455097999999,5.113626422,38.98350141,-1.0,5000.010772164171,none,-122.13708059,37.48135172,"1726 Tulane Ave, East Palo Alto, CA 94303, USA",1726 Tulane Ave,5002.48,,,"$34,662.00 ",1.0,1.0,1.0,Single Family Residence,3,63,10,0.0,184040,300.1,,5/25/2007,2014,"$8,458 ",,"$43,120 ",,"$43,120 ",Annual,21019.0,1.0,East Palo Alto,300.0016194,5000.015611,-122.13708059999999,37.48135172
87,63015060,627.99622,658.7268949,Single Family Residential,1953,6204.1,2015,206839,206839,413678,20.40818383,6.3655876220000005,129.9100824,0.385,7090.470424014109,attached,-122.13609878,37.48113588,"2834 Georgetown St, East Palo Alto, CA 94303, USA",2834 Georgetown St,6835.48,1.0,,"$210,975.00 ",0.0,1.0,0.0,Single Family Residence,5,63,6,0.0,183982,350.52,,5/25/2007,2017,"$210,975 ",,"$421,950 ","$7,000 ","$414,950 ",Annual,21019.0,1.0,East Palo Alto,357.95696069999997,7090.477284999999,-122.13609879999998,37.48113588
88,63023140,346.1183438,962.5291638,Single Family Residential,1952,5408.86,2015,115993,217156,333149,19.36868664,5.086133607,98.51172804,-1.0,10360.56766622682,detached,-122.13465592,37.48081097,"2841 Temple Ct, East Palo Alto, CA 94303, USA",2841 Temple Ct,10143.22,1.0,1.0,"$221,498.00 ",0.0,0.0,0.0,Single Family Residence,3,63,14,0.0,183926,436.97,,5/25/2007,2017,"$118,312 ",,"$339,810 ",,"$339,810 ",Annual,21031.0,1.0,East Palo Alto,440.7427404,10360.57769,-122.13465590000001,37.48081097
